"ID","Name","Description","Parent"
"ad_astra:recipes/ad_astra.tab_blocks/mars_cobblestone_stairs_from_mars_cobblestone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_cobblestone_stairs_from_mars_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_pillar","ad_astra:recipes/ad_astra.tab_blocks/mars_pillar","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_pillar_from_mars_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_pillar_from_mars_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_slab","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_slab_from_mars_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_slab_from_mars_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_stairs","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_stairs_from_mars_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_stairs_from_mars_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_wall","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_brick_wall","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_bricks","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_bricks","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_bricks_from_polished_mars_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_bricks_from_polished_mars_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_from_smelting_mars_cobblestone","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_from_smelting_mars_cobblestone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_slab_from_mars_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_slab_from_mars_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_stairs","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mars_stone_stairs_from_mars_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mars_stone_stairs_from_mars_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_slab","ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_slab_from_mercury_cobblestone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_slab_from_mercury_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_stairs","ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_stairs_from_mercury_cobblestone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_cobblestone_stairs_from_mercury_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_pillar","ad_astra:recipes/ad_astra.tab_blocks/mercury_pillar","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_pillar_from_mercury_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_pillar_from_mercury_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_slab","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_slab_from_mercury_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_slab_from_mercury_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_stairs","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_stairs_from_mercury_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_stairs_from_mercury_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_wall","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_brick_wall","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_bricks","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_bricks","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_bricks_from_polished_mercury_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_bricks_from_polished_mercury_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_from_smelting_mercury_cobblestone","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_from_smelting_mercury_cobblestone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_slab_from_mercury_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_slab_from_mercury_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_stairs","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_stairs_from_mercury_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/mercury_stone_stairs_from_mercury_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_slab","ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_slab_from_moon_cobblestone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_slab_from_moon_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_stairs","ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_stairs_from_moon_cobblestone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_cobblestone_stairs_from_moon_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_pillar","ad_astra:recipes/ad_astra.tab_blocks/moon_pillar","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_pillar_from_moon_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_pillar_from_moon_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_slab","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_slab_from_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_slab_from_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_stairs","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_stairs_from_moon_stone_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_stairs_from_moon_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_wall","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_brick_wall","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_bricks","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_bricks","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_bricks_from_polished_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_bricks_from_polished_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_from_smelting_moon_cobblestone","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_from_smelting_moon_cobblestone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_slab_from_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_slab_from_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_stairs","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/moon_stone_stairs_from_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/moon_stone_stairs_from_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_block","ad_astra:recipes/ad_astra.tab_blocks/ostrum_block","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_pillar","ad_astra:recipes/ad_astra.tab_blocks/ostrum_pillar","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_pillar_from_ostrum_plating_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/ostrum_pillar_from_ostrum_plating_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_button","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_button","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_pressure_plate","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_pressure_plate","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_slab","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_slab_from_ostrum_plating_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_slab_from_ostrum_plating_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_stairs","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_stairs_from_ostrum_plating_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/ostrum_plating_stairs_from_ostrum_plating_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/ostrum_sliding_door","ad_astra:recipes/ad_astra.tab_blocks/ostrum_sliding_door","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_slab","ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_slab_from_permafrost_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_slab_from_permafrost_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_stairs","ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_stairs_from_permafrost_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_stairs_from_permafrost_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_wall","ad_astra:recipes/ad_astra.tab_blocks/permafrost_brick_wall","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_bricks","ad_astra:recipes/ad_astra.tab_blocks/permafrost_bricks","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_bricks_from_permafrost_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/permafrost_bricks_from_permafrost_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_pillar","ad_astra:recipes/ad_astra.tab_blocks/permafrost_pillar","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_pillar_from_permafrost_bricks_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/permafrost_pillar_from_permafrost_bricks_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/permafrost_tiles","ad_astra:recipes/ad_astra.tab_blocks/permafrost_tiles","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_conglomerate","ad_astra:recipes/ad_astra.tab_blocks/polished_conglomerate","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_conglomerate_from_conglomerate_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_conglomerate_from_conglomerate_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone","ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone_from_glacio_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone_from_glacio_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone_slab_from_polished_glacio_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_glacio_stone_slab_from_polished_glacio_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone","ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_from_mars_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_from_mars_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_slab_from_polished_mars_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_slab_from_polished_mars_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_stairs","ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_stairs_from_polished_mars_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_mars_stone_stairs_from_polished_mars_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone","ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_from_mercury_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_from_mercury_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_slab_from_polished_mercury_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_slab_from_polished_mercury_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_stairs","ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_stairs_from_polished_mercury_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_mercury_stone_stairs_from_polished_mercury_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone","ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_from_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_from_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_slab","ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_slab_from_polished_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_slab_from_polished_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_stairs","ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_stairs_from_polished_moon_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_moon_stone_stairs_from_polished_moon_stone_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost","ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_from_permafrost_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_from_permafrost_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_slab","ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_slab","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_slab_from_polished_permafrost_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_slab_from_polished_permafrost_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_stairs","ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_stairs","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_stairs_from_polished_permafrost_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_permafrost_stairs_from_polished_permafrost_stonecutting","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_venus_stone","ad_astra:recipes/ad_astra.tab_blocks/polished_venus_stone","<null>","minecraft:recipes/root"
"ad_astra:recipes/ad_astra.tab_blocks/polished_venus_stone_from_venus_stone_stonecutting","ad_astra:recipes/ad_astra.tab_blocks/polished_venus_stone_from_venus_stone_stonecutting","<null>","minecraft:recipes/root"
